gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	gene	B cell	CD4-positive, alpha-beta T cell	CD8-positive, alpha-beta T cell	enterocyte of epithelium of large intestine	fibroblast	gut endothelial cell	intestinal crypt stem cell of large intestine	intestinal enteroendocrine cell	intestinal tuft cell	large intestine goblet cell	mast cell	monocyte	paneth cell of colon	plasma cell	transit amplifying cell of colon
HSD17B1	P14061	True	DHB1_HUMAN	Estradiol_byHSD17B1	CPI-CS0168A25C9	HSD17B1	0.049	0.08	0.077	0.055	0.043	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.098	0.0	0.593
HSD17B1	P14061	True	DHB1_HUMAN	Estradiol_byHSD17B1	CPI-CS0A04F7238	HSD17B1	0.049	0.08	0.077	0.055	0.043	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.098	0.0	0.593
HSD17B1	P14061	True	DHB1_HUMAN	Estradiol_byHSD17B1	CPI-CS0B08AEA2D	HSD17B1	0.049	0.08	0.077	0.055	0.043	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.098	0.0	0.593
HSD17B1	P14061	True	DHB1_HUMAN	Estradiol_byHSD17B1	CPI-CS0EF401B5F	HSD17B1	0.049	0.08	0.077	0.055	0.043	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.098	0.0	0.593
ITGB1	P05556	True	ITB1_HUMAN	integrin_aVb1_complex	CPI-CS0D69D106B	ITGB1	0.015	0.158	0.15	0.028	0.515	0.657	0.081	0.0	0.0	0.028	0.323	1.081	0.023	0.012	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_aVb1_complex	CPI-CS0F34D034A	ITGB1	0.015	0.158	0.15	0.028	0.515	0.657	0.081	0.0	0.0	0.028	0.323	1.081	0.023	0.012	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb1_complex	CPI-CS0D69D106B	ITGAV	0.015	0.158	0.15	0.028	0.515	0.657	0.081	0.0	0.0	0.028	0.323	1.081	0.023	0.012	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb1_complex	CPI-CS0F34D034A	ITGAV	0.015	0.158	0.15	0.028	0.515	0.657	0.081	0.0	0.0	0.028	0.323	1.081	0.023	0.012	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-CS056DF06D6	ITGAV	0.0	0.0	0.0	0.0	0.216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-CS0A0368BF0	ITGAV	0.0	0.0	0.0	0.0	0.216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-CS079C9111D	ITGAV	0.0	0.0	0.0	0.0	0.216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-CS056DF06D6	ITGB3	0.0	0.0	0.0	0.0	0.216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-CS0A0368BF0	ITGB3	0.0	0.0	0.0	0.0	0.216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-CS079C9111D	ITGB3	0.0	0.0	0.0	0.0	0.216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LTA4H	P09960	True	LKHA4_HUMAN	LeukotrieneB4_byLTA4H	CPI-CS047D9C0D7	LTA4H	0.29	0.206	0.182	0.135	0.102	0.0	0.44	0.0	0.0	0.0	0.0	0.522	0.04	0.319	0.06
LTA4H	P09960	True	LKHA4_HUMAN	LeukotrieneB4_byLTA4H	CPI-CS0F5B070C5	LTA4H	0.29	0.206	0.182	0.135	0.102	0.0	0.44	0.0	0.0	0.0	0.0	0.522	0.04	0.319	0.06
DPEP1	P16444	True	DPEP1_HUMAN	LeukotrieneE4_byDPEP1	CPI-CS0150916A7	DPEP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.398	0.0
DPEP1	P16444	True	DPEP1_HUMAN	LeukotrieneE4_byDPEP1	CPI-CS08225A985	DPEP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.398	0.0
DPEP2	Q9H4A9	True	DPEP2_HUMAN	LeukotrieneE4_byDPEP2	CPI-CS048E474A5	DPEP2	0.142	0.047	0.029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.077	0.0
DPEP2	Q9H4A9	True	DPEP2_HUMAN	LeukotrieneE4_byDPEP2	CPI-CS058C0BB88	DPEP2	0.142	0.047	0.029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.077	0.0
DPEP3	Q9H4B8	True	DPEP3_HUMAN	LeukotrieneE4_byDPEP3	CPI-CS0C89AD6A7	DPEP3	0.065	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0
DPEP3	Q9H4B8	True	DPEP3_HUMAN	LeukotrieneE4_byDPEP3	CPI-CS0208210C9	DPEP3	0.065	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0
FDX2	Q6P4F2	True	FDX2_HUMAN	Pregnenolone_byCYP11A1	CPI-CS06A285DD6	FDX2	0.0	0.0	0.0	0.0	0.029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FDX1	P10109	True	ADX_HUMAN	Pregnenolone_byCYP11A1	CPI-CS06A285DD6	FDX1	0.0	0.0	0.0	0.0	0.029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FDXR	P22570	True	ADRO_HUMAN	Pregnenolone_byCYP11A1	CPI-CS06A285DD6	FDXR	0.0	0.0	0.0	0.0	0.029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PTGIS	Q16647	True	PTGIS_HUMAN	Prostacyclin_byPTGIS	CPI-CS09A35DD21	PTGIS	0.0	0.0	0.0	0.0	0.667	0.974	0.0	0.0	0.0	0.064	0.0	0.0	0.0	0.0	0.0
AKR1C3	P42330	True	AK1C3_HUMAN	ProstaglandinD2_byAKR1C3	CPI-CS0D78DAC70	AKR1C3	0.0	0.016	0.003	0.61	0.169	2.44	1.257	0.0	0.0	0.029	0.0	0.0	1.779	0.0	0.668
AKR1C3	P42330	True	AK1C3_HUMAN	ProstaglandinD2_byAKR1C3	CPI-CS0F3C15BCC	AKR1C3	0.0	0.016	0.003	0.61	0.169	2.44	1.257	0.0	0.0	0.029	0.0	0.0	1.779	0.0	0.668
AKR1C3	P42330	True	AK1C3_HUMAN	ProstaglandinD2_byAKR1C3	CPI-CS09C48BE1A	AKR1C3	0.0	0.016	0.003	0.61	0.169	2.44	1.257	0.0	0.0	0.029	0.0	0.0	1.779	0.0	0.668
PTGES	O14684	True	PTGES_HUMAN	ProstaglandinE2_byPTGES	CPI-CS09DCEBC2B	PTGES	0.0	0.0	0.0	0.0	1.537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PTGES	O14684	True	PTGES_HUMAN	ProstaglandinE2_byPTGES	CPI-CS0F0453B03	PTGES	0.0	0.0	0.0	0.0	1.537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PTGES	O14684	True	PTGES_HUMAN	ProstaglandinE2_byPTGES	CPI-CS080C76630	PTGES	0.0	0.0	0.0	0.0	1.537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PTGES	O14684	True	PTGES_HUMAN	ProstaglandinE2_byPTGES	CPI-CS023F349AF	PTGES	0.0	0.0	0.0	0.0	1.537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PTGES2	Q9H7Z7	True	PGES2_HUMAN	ProstaglandinE2_byPTGES2	CPI-CS0DEB18CB6	PTGES2	0.422	0.263	0.138	0.289	0.202	0.813	1.12	2.787	0.0	0.273	0.0	0.933	0.295	0.221	0.715
PTGES2	Q9H7Z7	True	PGES2_HUMAN	ProstaglandinE2_byPTGES2	CPI-CS0086A177F	PTGES2	0.422	0.263	0.138	0.289	0.202	0.813	1.12	2.787	0.0	0.273	0.0	0.933	0.295	0.221	0.715
PTGES2	Q9H7Z7	True	PGES2_HUMAN	ProstaglandinE2_byPTGES2	CPI-CS0F721837F	PTGES2	0.422	0.263	0.138	0.289	0.202	0.813	1.12	2.787	0.0	0.273	0.0	0.933	0.295	0.221	0.715
PTGES2	Q9H7Z7	True	PGES2_HUMAN	ProstaglandinE2_byPTGES2	CPI-CS08E678B9D	PTGES2	0.422	0.263	0.138	0.289	0.202	0.813	1.12	2.787	0.0	0.273	0.0	0.933	0.295	0.221	0.715
PTGES3	Q15185	True	TEBP_HUMAN	ProstaglandinE2_byPTGES3	CPI-CS059CF7CAA	PTGES3	1.74	1.688	1.739	0.331	1.256	0.568	1.028	1.323	0.001	0.109	0.19	1.645	0.09	1.389	0.864
PTGES3	Q15185	True	TEBP_HUMAN	ProstaglandinE2_byPTGES3	CPI-CS000F037BD	PTGES3	1.74	1.688	1.739	0.331	1.256	0.568	1.028	1.323	0.001	0.109	0.19	1.645	0.09	1.389	0.864
PTGES3	Q15185	True	TEBP_HUMAN	ProstaglandinE2_byPTGES3	CPI-CS0C9671CB6	PTGES3	1.74	1.688	1.739	0.331	1.256	0.568	1.028	1.323	0.001	0.109	0.19	1.645	0.09	1.389	0.864
PTGES3	Q15185	True	TEBP_HUMAN	ProstaglandinE2_byPTGES3	CPI-CS036B95798	PTGES3	1.74	1.688	1.739	0.331	1.256	0.568	1.028	1.323	0.001	0.109	0.19	1.645	0.09	1.389	0.864
AKR1B1	P15121	True	ALDR_HUMAN	ProstaglandinF2a_byAKR1B1	CPI-CS058DED3AA	AKR1B1	0.295	0.138	0.117	0.0	0.321	0.162	0.061	0.0	0.0	0.012	2.27	0.573	0.0	0.169	0.045
CBR1	P16152	True	CBR1_HUMAN	ProstaglandinF2a_byCBR1	CPI-CS08EDCA6A3	CBR1	0.017	0.112	0.113	0.191	0.243	0.216	0.384	0.0	0.0	0.022	0.0	1.497	0.101	0.0	0.377
PRXL2B	Q8TBF2	True	PXL2B_HUMAN	ProstaglandinF2a_byPRXL2B	CPI-CS09B28AAF8	PRXL2B	0.163	0.149	0.077	0.3	0.043	3.802	0.759	0.0	0.0	2.485	0.0	0.0	0.072	0.0	0.379
DDC	P20711	True	DDC_HUMAN	SerotoninDopamin_byDDC	CPI-CS08B8EB95C	DDC	0.0	0.0	0.004	0.317	0.0	0.0	2.095	6.667	0.0	0.106	0.0	0.0	0.021	0.0	0.875
DDC	P20711	True	DDC_HUMAN	SerotoninDopamin_byDDC	CPI-CS0DF5F733F	DDC	0.0	0.0	0.004	0.317	0.0	0.0	2.095	6.667	0.0	0.106	0.0	0.0	0.021	0.0	0.875
DDC	P20711	True	DDC_HUMAN	SerotoninDopamin_byDDC	CPI-CS07508694A	DDC	0.0	0.0	0.004	0.317	0.0	0.0	2.095	6.667	0.0	0.106	0.0	0.0	0.021	0.0	0.875
DDC	P20711	True	DDC_HUMAN	SerotoninDopamin_byDDC	CPI-CS0AB91708D	DDC	0.0	0.0	0.004	0.317	0.0	0.0	2.095	6.667	0.0	0.106	0.0	0.0	0.021	0.0	0.875
DDC	P20711	True	DDC_HUMAN	Dopamine_byDDC_and_SLC18A2	CPI-CS04B5BF177	DDC	0.0	0.0	0.002	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSD17B12	Q53GQ0	True	DHB12_HUMAN	Testosterone_byHSD17B12	CPI-CS0BE6576AD	HSD17B12	0.381	0.196	0.204	0.141	0.195	0.774	1.04	0.0	0.0	0.072	3.135	1.033	0.279	0.222	0.253
TBXAS1	P24557	True	THAS_HUMAN	ThromboxaneA2_byTBXAS1	CPI-CS0D01AFCC7	TBXAS1	0.196	0.064	0.009	0.149	0.031	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.032	0.068	0.0
TPH1	P17752	True	TPH1_HUMAN	5-HT_byTPH1_and_SLC18A2	CPI-CS0D82F92E9	TPH1	0.0	0.002	0.002	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TPH1	P17752	True	TPH1_HUMAN	5-HT_byTPH1_and_SLC18A2	CPI-CS09463D22E	TPH1	0.0	0.002	0.002	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TPH1	P17752	True	TPH1_HUMAN	5-HT_byTPH1_and_SLC18A2	CPI-CS00CB2214E	TPH1	0.0	0.002	0.002	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC18A2	Q05940	True	VMAT2_HUMAN	5-HT_byTPH1_and_SLC18A2	CPI-CS0D82F92E9	SLC18A2	0.0	0.002	0.002	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC18A2	Q05940	True	VMAT2_HUMAN	5-HT_byTPH1_and_SLC18A2	CPI-CS09463D22E	SLC18A2	0.0	0.002	0.002	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC18A2	Q05940	True	VMAT2_HUMAN	5-HT_byTPH1_and_SLC18A2	CPI-CS00CB2214E	SLC18A2	0.0	0.002	0.002	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC18A2	Q05940	True	VMAT2_HUMAN	5-HT_byTPH2_and_SLC18A2	CPI-CS0F3B46E17	SLC18A2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC18A2	Q05940	True	VMAT2_HUMAN	5-HT_byTPH2_and_SLC18A2	CPI-CS08A9A272D	SLC18A2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC18A2	Q05940	True	VMAT2_HUMAN	5-HT_byTPH2_and_SLC18A2	CPI-CS0233F2354	SLC18A2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC18A2	Q05940	True	VMAT2_HUMAN	Adrenaline_byPNMT_and_SLC18A2	CPI-CS06FE13C35	SLC18A2	0.0	0.008	0.002	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC18A2	Q05940	True	VMAT2_HUMAN	Adrenaline_byPNMT_and_SLC18A2	CPI-CS04C3CEB1B	SLC18A2	0.0	0.008	0.002	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC18A2	Q05940	True	VMAT2_HUMAN	Adrenaline_byPNMT_and_SLC18A2	CPI-CS00979A178	SLC18A2	0.0	0.008	0.002	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC18A2	Q05940	True	VMAT2_HUMAN	Adrenaline_byPNMT_and_SLC18A2	CPI-CS0CCD9D09E	SLC18A2	0.0	0.008	0.002	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC18A2	Q05940	True	VMAT2_HUMAN	Adrenaline_byPNMT_and_SLC18A2	CPI-CS0E52EA029	SLC18A2	0.0	0.008	0.002	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC18A2	Q05940	True	VMAT2_HUMAN	Adrenaline_byPNMT_and_SLC18A2	CPI-CS08E4B4F26	SLC18A2	0.0	0.008	0.002	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC18A2	Q05940	True	VMAT2_HUMAN	Adrenaline_byPNMT_and_SLC18A2	CPI-CS09B74556F	SLC18A2	0.0	0.008	0.002	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC18A2	Q05940	True	VMAT2_HUMAN	Dopamine_byDDC_and_SLC18A2	CPI-CS04B5BF177	SLC18A2	0.0	0.0	0.002	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TPH2	Q8IWU9	True	TPH2_HUMAN	5-HT_byTPH2_and_SLC18A2	CPI-CS0F3B46E17	TPH2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TPH2	Q8IWU9	True	TPH2_HUMAN	5-HT_byTPH2_and_SLC18A2	CPI-CS08A9A272D	TPH2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TPH2	Q8IWU9	True	TPH2_HUMAN	5-HT_byTPH2_and_SLC18A2	CPI-CS0233F2354	TPH2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC10A4	Q96EP9	True	NTCP4_HUMAN	Acetylcholine_byCHAT_and_SLC10A4	CPI-CS0F7CB92EE	SLC10A4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC10A4	Q96EP9	True	NTCP4_HUMAN	Acetylcholine_byCHAT_and_SLC10A4	CPI-CS08DC5A72D	SLC10A4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC10A4	Q96EP9	True	NTCP4_HUMAN	Acetylcholine_byCHAT_and_SLC10A4	CPI-CC0E96299D9	SLC10A4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC29A1	Q99808	True	S29A1_HUMAN	Adenosine_byNT5E_and_SLC29A1	CPI-CS05357F38C	SLC29A1	0.035	0.017	0.069	0.001	0.26	0.0	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0
SLC29A1	Q99808	True	S29A1_HUMAN	Adenosine_byNT5E_and_SLC29A1	CPI-CS07905F8F4	SLC29A1	0.035	0.017	0.069	0.001	0.26	0.0	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0
NT5E	P21589	True	5NTD_HUMAN	Adenosine_byNT5E_and_SLC29A1	CPI-CS05357F38C	NT5E	0.035	0.017	0.069	0.001	0.26	0.0	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0
NT5E	P21589	True	5NTD_HUMAN	Adenosine_byNT5E_and_SLC29A1	CPI-CS07905F8F4	NT5E	0.035	0.017	0.069	0.001	0.26	0.0	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0
NT5E	P21589	True	5NTD_HUMAN	Adenosine_byNT5E_and_SLC29A2	CPI-CS016DD08B8	NT5E	0.028	0.045	0.051	0.096	0.028	0.0	0.574	0.0	0.0	0.0	0.0	0.0	0.057	0.0	0.056
NT5E	P21589	True	5NTD_HUMAN	Adenosine_byNT5E_and_SLC29A2	CPI-CS04EFAFF1F	NT5E	0.028	0.045	0.051	0.096	0.028	0.0	0.574	0.0	0.0	0.0	0.0	0.0	0.057	0.0	0.056
NT5E	P21589	True	5NTD_HUMAN	Adenosine_byNT5E_and_SLC29A3	CPI-CS0D17EA793	NT5E	0.075	0.079	0.135	0.025	0.081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.134	0.0
NT5E	P21589	True	5NTD_HUMAN	Adenosine_byNT5E_and_SLC29A3	CPI-CS08D35C881	NT5E	0.075	0.079	0.135	0.025	0.081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.134	0.0
NT5E	P21589	True	5NTD_HUMAN	Adenosine_byNT5E_and_SLC29A4	CPI-CS0985F2C10	NT5E	0.0	0.0	0.038	0.003	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NT5E	P21589	True	5NTD_HUMAN	Adenosine_byNT5E_and_SLC29A4	CPI-CS0F953F172	NT5E	0.0	0.0	0.038	0.003	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC29A2	Q14542	True	S29A2_HUMAN	Adenosine_byNT5E_and_SLC29A2	CPI-CS016DD08B8	SLC29A2	0.028	0.045	0.051	0.096	0.028	0.0	0.574	0.0	0.0	0.0	0.0	0.0	0.057	0.0	0.056
SLC29A2	Q14542	True	S29A2_HUMAN	Adenosine_byNT5E_and_SLC29A2	CPI-CS04EFAFF1F	SLC29A2	0.028	0.045	0.051	0.096	0.028	0.0	0.574	0.0	0.0	0.0	0.0	0.0	0.057	0.0	0.056
SLC29A3	Q9BZD2	True	S29A3_HUMAN	Adenosine_byNT5E_and_SLC29A3	CPI-CS0D17EA793	SLC29A3	0.075	0.079	0.135	0.025	0.081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.134	0.0
SLC29A3	Q9BZD2	True	S29A3_HUMAN	Adenosine_byNT5E_and_SLC29A3	CPI-CS08D35C881	SLC29A3	0.075	0.079	0.135	0.025	0.081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.134	0.0
SLC29A4	Q7RTT9	True	S29A4_HUMAN	Adenosine_byNT5E_and_SLC29A4	CPI-CS0985F2C10	SLC29A4	0.0	0.0	0.038	0.003	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC29A4	Q7RTT9	True	S29A4_HUMAN	Adenosine_byNT5E_and_SLC29A4	CPI-CS0F953F172	SLC29A4	0.0	0.0	0.038	0.003	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
POMC	P01189	True	COLI_HUMAN	b-Endorphin_byPOMC	CPI-CS0FFD6263C	POMC	0.306	0.222	0.328	0.0	0.084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.323	0.0
SLC17A7	Q9P2U7	True	VGLU1_HUMAN	Glutamate_byGLS_and_SLC17A7	CPI-CS0AB7504CD	SLC17A7	0.0	0.0	0.0	0.0	0.609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC17A7	Q9P2U7	True	VGLU1_HUMAN	Glutamate_byGLS_and_SLC17A7	CPI-CS013ADF74E	SLC17A7	0.0	0.0	0.0	0.0	0.609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC17A7	Q9P2U7	True	VGLU1_HUMAN	Glutamate_byGLS_and_SLC17A7	CPI-CS092F9D032	SLC17A7	0.0	0.0	0.0	0.0	0.609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC17A7	Q9P2U7	True	VGLU1_HUMAN	Glutamate_byGLS2_and_SLC17A7	CPI-CS08AE2D9A9	SLC17A7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC17A7	Q9P2U7	True	VGLU1_HUMAN	Glutamate_byGLS2_and_SLC17A7	CPI-CS0AE7F1FB9	SLC17A7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC17A7	Q9P2U7	True	VGLU1_HUMAN	Glutamate_byGLS2_and_SLC17A7	CPI-CS09CFDCF78	SLC17A7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A7	CPI-CS0AB7504CD	GLS	0.0	0.0	0.0	0.0	0.609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A7	CPI-CS013ADF74E	GLS	0.0	0.0	0.0	0.0	0.609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC17A7	CPI-CS092F9D032	GLS	0.0	0.0	0.0	0.0	0.609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CS0C53F30BC	GLS	0.0	0.003	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CS035E3DC49	GLS	0.0	0.003	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CS08648BDFD	GLS	0.0	0.003	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A2	CPI-CS056114BA1	GLS	0.004	0.001	0.0	0.0	0.092	0.0	0.0	0.0	0.0	0.083	0.0	0.0	0.0	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A2	CPI-CS0444827FD	GLS	0.004	0.001	0.0	0.0	0.092	0.0	0.0	0.0	0.0	0.083	0.0	0.0	0.0	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A2	CPI-CS0FA9C25E9	GLS	0.004	0.001	0.0	0.0	0.092	0.0	0.0	0.0	0.0	0.083	0.0	0.0	0.0	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A3	CPI-CS04BFC66DA	GLS	0.0	0.0	0.0	0.045	0.011	0.0	0.0	0.0	0.0	0.082	0.0	1.288	0.0	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A3	CPI-CS0D33309E7	GLS	0.0	0.0	0.0	0.045	0.011	0.0	0.0	0.0	0.0	0.082	0.0	1.288	0.0	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A3	CPI-CS071698505	GLS	0.0	0.0	0.0	0.045	0.011	0.0	0.0	0.0	0.0	0.082	0.0	1.288	0.0	0.0	0.0
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CS0C53F30BC	SLC1A1	0.0	0.003	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CS035E3DC49	SLC1A1	0.0	0.003	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CS08648BDFD	SLC1A1	0.0	0.003	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CS06451E34A	SLC1A1	0.0	0.003	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
