gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	gene	B cell	CD4-positive, alpha-beta T cell	CD8-positive, alpha-beta T cell	enterocyte of epithelium of large intestine	fibroblast	gut endothelial cell	intestinal crypt stem cell of large intestine	intestinal enteroendocrine cell	intestinal tuft cell	large intestine goblet cell	mast cell	monocyte	neutrophil	paneth cell of colon	plasma cell	transit amplifying cell of colon
PNMT	P11086	True	PNMT_HUMAN	Epinephrine_byPNMT	CPI-CS09342A843	PNMT	0.0	0.013	0.013	0.006	0.001	0.304	0.0	0.375	0.0	0.0	1.0	0.276	0.0	0.0	0.0	0.0
CYP19A1	P11511	True	CP19A_HUMAN	Estradiol_byCYP19A1	CPI-CS029C8858F	CYP19A1	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.089	0.002	0.0	0.034	0.0	0.0	0.0	0.0
CYP19A1	P11511	True	CP19A_HUMAN	Estradiol_byCYP19A1	CPI-CS0B87D36A1	CYP19A1	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.089	0.002	0.0	0.034	0.0	0.0	0.0	0.0
CYP19A1	P11511	True	CP19A_HUMAN	Estradiol_byCYP19A1	CPI-CS0DAC88EFA	CYP19A1	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.089	0.002	0.0	0.034	0.0	0.0	0.0	0.0
CYP19A1	P11511	True	CP19A_HUMAN	Estradiol_byCYP19A1	CPI-CS0669F64A4	CYP19A1	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.089	0.002	0.0	0.034	0.0	0.0	0.0	0.0
HSD17B1	P14061	True	DHB1_HUMAN	Estradiol_byHSD17B1	CPI-CS0168A25C9	HSD17B1	0.0	0.006	0.008	0.014	0.01	0.0	0.005	0.125	0.0	0.011	0.0	0.009	0.0	0.019	0.0	0.0
HSD17B1	P14061	True	DHB1_HUMAN	Estradiol_byHSD17B1	CPI-CS0A04F7238	HSD17B1	0.0	0.006	0.008	0.014	0.01	0.0	0.005	0.125	0.0	0.011	0.0	0.009	0.0	0.019	0.0	0.0
HSD17B1	P14061	True	DHB1_HUMAN	Estradiol_byHSD17B1	CPI-CS0B08AEA2D	HSD17B1	0.0	0.006	0.008	0.014	0.01	0.0	0.005	0.125	0.0	0.011	0.0	0.009	0.0	0.019	0.0	0.0
HSD17B1	P14061	True	DHB1_HUMAN	Estradiol_byHSD17B1	CPI-CS0EF401B5F	HSD17B1	0.0	0.006	0.008	0.014	0.01	0.0	0.005	0.125	0.0	0.011	0.0	0.009	0.0	0.019	0.0	0.0
HDC	P19113	True	DCHS_HUMAN	Histamine_byHDC	CPI-CS0FF6E7611	HDC	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HDC	P19113	True	DCHS_HUMAN	Histamine_byHDC	CPI-CS045AC7D7C	HDC	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HDC	P19113	True	DCHS_HUMAN	Histamine_byHDC	CPI-CS0D98D69FC	HDC	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EBI3	Q14213	True	IL27B_HUMAN	IL35	CPI-CC0D8A77C69	EBI3	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL12A	P29459	True	IL12A_HUMAN	IL35	CPI-CC0D8A77C69	IL12A	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_aVb1_complex	CPI-CS0D69D106B	ITGB1	0.0	0.036	0.053	0.097	0.22	0.393	0.285	0.0	0.018	0.13	0.0	0.276	0.0	0.04	0.0	0.273
ITGB1	P05556	True	ITB1_HUMAN	integrin_aVb1_complex	CPI-CS0F34D034A	ITGB1	0.0	0.036	0.053	0.097	0.22	0.393	0.285	0.0	0.018	0.13	0.0	0.276	0.0	0.04	0.0	0.273
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb1_complex	CPI-CS0D69D106B	ITGAV	0.0	0.036	0.053	0.097	0.22	0.393	0.285	0.0	0.018	0.13	0.0	0.276	0.0	0.04	0.0	0.273
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb1_complex	CPI-CS0F34D034A	ITGAV	0.0	0.036	0.053	0.097	0.22	0.393	0.285	0.0	0.018	0.13	0.0	0.276	0.0	0.04	0.0	0.273
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-CS056DF06D6	ITGAV	0.0	0.0	0.0	0.0	0.026	0.071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-CS0A0368BF0	ITGAV	0.0	0.0	0.0	0.0	0.026	0.071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-CS079C9111D	ITGAV	0.0	0.0	0.0	0.0	0.026	0.071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb5_complex	CPI-CS0661098EC	ITGAV	0.0	0.0	0.001	0.097	0.22	0.018	0.22	0.0	0.009	0.008	0.0	0.0	0.0	0.04	0.0	0.159
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-CS056DF06D6	ITGB3	0.0	0.0	0.0	0.0	0.026	0.071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-CS0A0368BF0	ITGB3	0.0	0.0	0.0	0.0	0.026	0.071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-CS079C9111D	ITGB3	0.0	0.0	0.0	0.0	0.026	0.071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGB5	P18084	True	ITB5_HUMAN	integrin_aVb5_complex	CPI-CS0661098EC	ITGB5	0.0	0.0	0.001	0.097	0.22	0.018	0.22	0.0	0.009	0.008	0.0	0.0	0.0	0.04	0.0	0.159
LTA4H	P09960	True	LKHA4_HUMAN	LeukotrieneB4_byLTA4H	CPI-CS0AFE4D0CB	LTA4H	0.115	0.089	0.087	0.102	0.142	0.018	0.468	0.0	0.0	0.054	0.0	0.069	0.0	0.011	0.107	0.523
LTA4H	P09960	True	LKHA4_HUMAN	LeukotrieneB4_byLTA4H	CPI-CS047D9C0D7	LTA4H	0.115	0.089	0.087	0.102	0.142	0.018	0.468	0.0	0.0	0.054	0.0	0.069	0.0	0.011	0.107	0.523
GGT1	P19440	True	GGT1_HUMAN	LeukotrieneD4_byGGT1	CPI-CS0C4ABE334	GGT1	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.027	0.01	0.0	0.0	0.0	0.0	0.0	0.0
GGT1	P19440	True	GGT1_HUMAN	LeukotrieneD4_byGGT1	CPI-CS0957C3253	GGT1	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.027	0.01	0.0	0.0	0.0	0.0	0.0	0.0
GGT1	P19440	True	GGT1_HUMAN	LTD4_byGGT1	CPI-CS066F8F865	GGT1	0.0	0.0	0.0	0.013	0.0	0.0	0.065	0.0	0.062	0.128	0.0	0.0	0.0	0.0	0.0	0.023
GGT5	P36269	True	GGT5_HUMAN	LeukotrieneD4_byGGT1	CPI-CS0C4ABE334	GGT5	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.027	0.01	0.0	0.0	0.0	0.0	0.0	0.0
GGT5	P36269	True	GGT5_HUMAN	LeukotrieneD4_byGGT1	CPI-CS0957C3253	GGT5	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.027	0.01	0.0	0.0	0.0	0.0	0.0	0.0
DPEP1	P16444	True	DPEP1_HUMAN	LeukotrieneE4_byDPEP1	CPI-CS0150916A7	DPEP1	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.001	0.143	0.0
DPEP2	Q9H4A9	True	DPEP2_HUMAN	LeukotrieneE4_byDPEP2	CPI-CS048E474A5	DPEP2	0.0	0.006	0.003	0.005	0.0	0.036	0.0	0.0	0.018	0.0	0.0	0.0	0.5	0.0	0.0	0.0
DPEP3	Q9H4B8	True	DPEP3_HUMAN	LeukotrieneE4_byDPEP3	CPI-CS0C89AD6A7	DPEP3	0.01	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FDX2	Q6P4F2	True	FDX2_HUMAN	Pregnenolone_byCYP11A1	CPI-CS06A285DD6	FDX2	0.0	0.0	0.0	0.002	0.022	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0
FDX1	P10109	True	ADX_HUMAN	Pregnenolone_byCYP11A1	CPI-CS06A285DD6	FDX1	0.0	0.0	0.0	0.002	0.022	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0
FDXR	P22570	True	ADRO_HUMAN	Pregnenolone_byCYP11A1	CPI-CS06A285DD6	FDXR	0.0	0.0	0.0	0.002	0.022	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0
PTGIS	Q16647	True	PTGIS_HUMAN	Prostacyclin_byPTGIS	CPI-CS09A35DD21	PTGIS	0.0	0.0	0.0	0.002	0.375	0.232	0.0	0.0	0.0	0.084	0.0	0.0	0.0	0.0	0.0	0.0
AKR1C3	P42330	True	AK1C3_HUMAN	ProstaglandinD2_byAKR1C3	CPI-CS0D78DAC70	AKR1C3	0.0	0.025	0.0	0.516	0.146	0.679	0.742	0.0	0.009	0.048	0.0	0.0	0.0	0.583	0.0	0.659
AKR1C3	P42330	True	AK1C3_HUMAN	ProstaglandinD2_byAKR1C3	CPI-CS0F3C15BCC	AKR1C3	0.0	0.025	0.0	0.516	0.146	0.679	0.742	0.0	0.009	0.048	0.0	0.0	0.0	0.583	0.0	0.659
AKR1C3	P42330	True	AK1C3_HUMAN	ProstaglandinD2_byAKR1C3	CPI-CS09C48BE1A	AKR1C3	0.0	0.025	0.0	0.516	0.146	0.679	0.742	0.0	0.009	0.048	0.0	0.0	0.0	0.583	0.0	0.659
PTGES	O14684	True	PTGES_HUMAN	ProstaglandinE2_byPTGES	CPI-CS09DCEBC2B	PTGES	0.0	0.0	0.001	0.005	0.477	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0
PTGES	O14684	True	PTGES_HUMAN	ProstaglandinE2_byPTGES	CPI-CS0F0453B03	PTGES	0.0	0.0	0.001	0.005	0.477	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0
PTGES	O14684	True	PTGES_HUMAN	ProstaglandinE2_byPTGES	CPI-CS080C76630	PTGES	0.0	0.0	0.001	0.005	0.477	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0
PTGES	O14684	True	PTGES_HUMAN	ProstaglandinE2_byPTGES	CPI-CS023F349AF	PTGES	0.0	0.0	0.001	0.005	0.477	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0
PTGES2	Q9H7Z7	True	PGES2_HUMAN	ProstaglandinE2_byPTGES2	CPI-CS0DEB18CB6	PTGES2	0.091	0.037	0.024	0.237	0.113	0.375	0.527	0.375	0.089	0.197	0.0	0.034	0.0	0.15	0.107	0.568
PTGES2	Q9H7Z7	True	PGES2_HUMAN	ProstaglandinE2_byPTGES2	CPI-CS0086A177F	PTGES2	0.091	0.037	0.024	0.237	0.113	0.375	0.527	0.375	0.089	0.197	0.0	0.034	0.0	0.15	0.107	0.568
PTGES2	Q9H7Z7	True	PGES2_HUMAN	ProstaglandinE2_byPTGES2	CPI-CS0F721837F	PTGES2	0.091	0.037	0.024	0.237	0.113	0.375	0.527	0.375	0.089	0.197	0.0	0.034	0.0	0.15	0.107	0.568
PTGES2	Q9H7Z7	True	PGES2_HUMAN	ProstaglandinE2_byPTGES2	CPI-CS08E678B9D	PTGES2	0.091	0.037	0.024	0.237	0.113	0.375	0.527	0.375	0.089	0.197	0.0	0.034	0.0	0.15	0.107	0.568
PTGES3	Q15185	True	TEBP_HUMAN	ProstaglandinE2_byPTGES3	CPI-CS059CF7CAA	PTGES3	0.725	0.647	0.674	0.316	0.68	0.518	0.855	0.25	0.036	0.118	1.0	0.647	0.5	0.31	0.607	0.864
PTGES3	Q15185	True	TEBP_HUMAN	ProstaglandinE2_byPTGES3	CPI-CS000F037BD	PTGES3	0.725	0.647	0.674	0.316	0.68	0.518	0.855	0.25	0.036	0.118	1.0	0.647	0.5	0.31	0.607	0.864
PTGES3	Q15185	True	TEBP_HUMAN	ProstaglandinE2_byPTGES3	CPI-CS0C9671CB6	PTGES3	0.725	0.647	0.674	0.316	0.68	0.518	0.855	0.25	0.036	0.118	1.0	0.647	0.5	0.31	0.607	0.864
PTGES3	Q15185	True	TEBP_HUMAN	ProstaglandinE2_byPTGES3	CPI-CS036B95798	PTGES3	0.725	0.647	0.674	0.316	0.68	0.518	0.855	0.25	0.036	0.118	1.0	0.647	0.5	0.31	0.607	0.864
AKR1B1	P15121	True	ALDR_HUMAN	ProstaglandinF2a_byAKR1B1	CPI-CS058DED3AA	AKR1B1	0.185	0.051	0.072	0.001	0.205	0.071	0.027	0.0	0.089	0.044	0.0	0.034	0.5	0.0	0.143	0.227
CBR1	P16152	True	CBR1_HUMAN	ProstaglandinF2a_byCBR1	CPI-CS08EDCA6A3	CBR1	0.028	0.022	0.046	0.225	0.175	0.036	0.253	0.25	0.0	0.011	0.0	0.284	0.0	0.119	0.0	0.386
PRXL2B	Q8TBF2	True	PXL2B_HUMAN	ProstaglandinF2a_byPRXL2B	CPI-CS09B28AAF8	PRXL2B	0.01	0.004	0.004	0.136	0.007	0.411	0.124	0.0	0.0	0.005	0.0	0.043	0.0	0.119	0.0	0.273
DDC	P20711	True	DDC_HUMAN	SerotoninDopamin_byDDC	CPI-CS0B7FF1D20	DDC	0.0	0.0	0.0	0.126	0.0	0.0	0.634	0.25	0.0	0.002	0.0	0.0	0.0	0.013	0.0	0.523
DDC	P20711	True	DDC_HUMAN	SerotoninDopamin_byDDC	CPI-CS08B8EB95C	DDC	0.0	0.0	0.0	0.126	0.0	0.0	0.634	0.25	0.0	0.002	0.0	0.0	0.0	0.013	0.0	0.523
DDC	P20711	True	DDC_HUMAN	SerotoninDopamin_byDDC	CPI-CS0DF5F733F	DDC	0.0	0.0	0.0	0.126	0.0	0.0	0.634	0.25	0.0	0.002	0.0	0.0	0.0	0.013	0.0	0.523
DDC	P20711	True	DDC_HUMAN	SerotoninDopamin_byDDC	CPI-CS07508694A	DDC	0.0	0.0	0.0	0.126	0.0	0.0	0.634	0.25	0.0	0.002	0.0	0.0	0.0	0.013	0.0	0.523
DDC	P20711	True	DDC_HUMAN	SerotoninDopamin_byDDC	CPI-CS07DA64534	DDC	0.0	0.0	0.0	0.126	0.0	0.0	0.634	0.25	0.0	0.002	0.0	0.0	0.0	0.013	0.0	0.523
DDC	P20711	True	DDC_HUMAN	SerotoninDopamin_byDDC	CPI-CS0EA8C2964	DDC	0.0	0.0	0.0	0.126	0.0	0.0	0.634	0.25	0.0	0.002	0.0	0.0	0.0	0.013	0.0	0.523
DDC	P20711	True	DDC_HUMAN	SerotoninDopamin_byDDC	CPI-CS033DE552A	DDC	0.0	0.0	0.0	0.126	0.0	0.0	0.634	0.25	0.0	0.002	0.0	0.0	0.0	0.013	0.0	0.523
DDC	P20711	True	DDC_HUMAN	SerotoninDopamin_byDDC	CPI-CS096413347	DDC	0.0	0.0	0.0	0.126	0.0	0.0	0.634	0.25	0.0	0.002	0.0	0.0	0.0	0.013	0.0	0.523
HSD17B12	Q53GQ0	True	DHB12_HUMAN	Testosterone_byHSD17B12	CPI-CS0BE6576AD	HSD17B12	0.275	0.043	0.035	0.255	0.182	0.518	0.801	0.375	0.116	0.085	1.0	0.216	0.0	0.147	0.179	0.432
TBXAS1	P24557	True	THAS_HUMAN	ThromboxaneA2_byTBXAS1	CPI-CS0D01AFCC7	TBXAS1	0.066	0.008	0.002	0.035	0.011	0.0	0.038	0.0	0.0	0.011	0.0	0.026	0.5	0.031	0.036	0.205
DIO3	P55073	True	IOD3_HUMAN	Triiodothyronine_byDIO3	CPI-CS05092CCAC	DIO3	0.0	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0
DIO3	P55073	True	IOD3_HUMAN	Triiodothyronine_byDIO3	CPI-CS0C2BD6C6B	DIO3	0.0	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0
TG	P01266	True	THYG_HUMAN	Triiodothyronine_byDIO3	CPI-CS05092CCAC	TG	0.0	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0
TG	P01266	True	THYG_HUMAN	Triiodothyronine_byDIO3	CPI-CS0C2BD6C6B	TG	0.0	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0
TPH1	P17752	True	TPH1_HUMAN	5-HT_byTPH1_and_SLC6A4	CPI-CS00F1C7E51	TPH1	0.0	0.0	0.0	0.004	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0
TPH1	P17752	True	TPH1_HUMAN	5-HT_byTPH1_and_SLC6A4	CPI-CS0CA60CF5D	TPH1	0.0	0.0	0.0	0.004	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0
TPH1	P17752	True	TPH1_HUMAN	5-HT_byTPH1_and_SLC6A4	CPI-CS07C928856	TPH1	0.0	0.0	0.0	0.004	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0
TPH1	P17752	True	TPH1_HUMAN	5-HT_byTPH1_and_SLC6A4	CPI-CS07C8BD0AD	TPH1	0.0	0.0	0.0	0.004	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0
SLC6A4	P31645	True	SC6A4_HUMAN	5-HT_byTPH1_and_SLC6A4	CPI-CS00F1C7E51	SLC6A4	0.0	0.0	0.0	0.004	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0
SLC6A4	P31645	True	SC6A4_HUMAN	5-HT_byTPH1_and_SLC6A4	CPI-CS0CA60CF5D	SLC6A4	0.0	0.0	0.0	0.004	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0
SLC6A4	P31645	True	SC6A4_HUMAN	5-HT_byTPH1_and_SLC6A4	CPI-CS07C928856	SLC6A4	0.0	0.0	0.0	0.004	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0
SLC6A4	P31645	True	SC6A4_HUMAN	5-HT_byTPH1_and_SLC6A4	CPI-CS07C8BD0AD	SLC6A4	0.0	0.0	0.0	0.004	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0
SLC6A4	P31645	True	SC6A4_HUMAN	5-HT_byTPH2_and_SLC6A4	CPI-CS01EA98FFF	SLC6A4	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC6A4	P31645	True	SC6A4_HUMAN	5-HT_byTPH2_and_SLC6A4	CPI-CS048019E82	SLC6A4	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC6A4	P31645	True	SC6A4_HUMAN	5-HT_byTPH2_and_SLC6A4	CPI-CS0DB983DDE	SLC6A4	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC6A4	P31645	True	SC6A4_HUMAN	5-HT_byTPH2_and_SLC6A4	CPI-CS0DC68F1EA	SLC6A4	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TPH2	Q8IWU9	True	TPH2_HUMAN	5-HT_byTPH2_and_SLC6A4	CPI-CS01EA98FFF	TPH2	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TPH2	Q8IWU9	True	TPH2_HUMAN	5-HT_byTPH2_and_SLC6A4	CPI-CS048019E82	TPH2	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TPH2	Q8IWU9	True	TPH2_HUMAN	5-HT_byTPH2_and_SLC6A4	CPI-CS0DB983DDE	TPH2	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TPH2	Q8IWU9	True	TPH2_HUMAN	5-HT_byTPH2_and_SLC6A4	CPI-CS0DC68F1EA	TPH2	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC5A7	Q9GZV3	True	SC5A7_HUMAN	Acetylcholine_byCHAT_and_SLC5A7	CPI-CS0DBFDDA4A	SLC5A7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC5A7	Q9GZV3	True	SC5A7_HUMAN	Acetylcholine_byCHAT_and_SLC5A7	CPI-CS08FB3D7C0	SLC5A7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC5A7	Q9GZV3	True	SC5A7_HUMAN	Acetylcholine_byCHAT_and_SLC5A7	CPI-CC0A4E09DEF	SLC5A7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC29A1	Q99808	True	S29A1_HUMAN	Adenosine_byNT5E_and_SLC29A1	CPI-CS05357F38C	SLC29A1	0.0	0.002	0.003	0.009	0.199	0.143	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NT5E	P21589	True	5NTD_HUMAN	Adenosine_byNT5E_and_SLC29A1	CPI-CS05357F38C	NT5E	0.0	0.002	0.003	0.009	0.199	0.143	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NT5E	P21589	True	5NTD_HUMAN	Adenosine_byNT5E_and_SLC29A2	CPI-CS016DD08B8	NT5E	0.0	0.007	0.0	0.067	0.001	0.0	0.129	0.0	0.0	0.016	0.0	0.0	0.0	0.048	0.0	0.318
NT5E	P21589	True	5NTD_HUMAN	Adenosine_byNT5E_and_SLC29A3	CPI-CS0D17EA793	NT5E	0.0	0.007	0.006	0.002	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.023
NT5E	P21589	True	5NTD_HUMAN	Adenosine_byNT5E_and_SLC29A4	CPI-CS0985F2C10	NT5E	0.0	0.0	0.001	0.006	0.002	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC29A2	Q14542	True	S29A2_HUMAN	Adenosine_byNT5E_and_SLC29A2	CPI-CS016DD08B8	SLC29A2	0.0	0.007	0.0	0.067	0.001	0.0	0.129	0.0	0.0	0.016	0.0	0.0	0.0	0.048	0.0	0.318
SLC29A3	Q9BZD2	True	S29A3_HUMAN	Adenosine_byNT5E_and_SLC29A3	CPI-CS0D17EA793	SLC29A3	0.0	0.007	0.006	0.002	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.023
SLC29A4	Q7RTT9	True	S29A4_HUMAN	Adenosine_byNT5E_and_SLC29A4	CPI-CS0985F2C10	SLC29A4	0.0	0.0	0.001	0.006	0.002	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
POMC	P01189	True	COLI_HUMAN	b-Endorphin_byPOMC	CPI-CS0FFD6263C	POMC	0.017	0.021	0.041	0.009	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.004	0.0	0.0
SLC6A1	P30531	True	SC6A1_HUMAN	GABA_byGAD1_and_SLC6A1	CPI-CS06B116BC0	SLC6A1	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC6A1	P30531	True	SC6A1_HUMAN	GABA_byGAD1_and_SLC6A1	CPI-CS04C0A3C19	SLC6A1	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC6A1	P30531	True	SC6A1_HUMAN	GABA_byGAD1_and_SLC6A1	CPI-CC0200FD25E	SLC6A1	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC6A1	P30531	True	SC6A1_HUMAN	GABA_byGAD1_and_SLC6A1	CPI-CC07921E343	SLC6A1	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC6A1	P30531	True	SC6A1_HUMAN	GABA_byGAD1_and_SLC6A1	CPI-CC03C18523A	SLC6A1	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC6A1	P30531	True	SC6A1_HUMAN	GABA_byGAD1_and_SLC6A1	CPI-CC0DF227F32	SLC6A1	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC6A1	P30531	True	SC6A1_HUMAN	GABA_byGAD1_and_SLC6A1	CPI-CC0C3E95213	SLC6A1	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC6A1	P30531	True	SC6A1_HUMAN	GABA_byGAD1_and_SLC6A1	CPI-CC01B9552BA	SLC6A1	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC6A1	P30531	True	SC6A1_HUMAN	GABA_byGAD1_and_SLC6A1	CPI-CC0E092014F	SLC6A1	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC6A1	P30531	True	SC6A1_HUMAN	GABA_byGAD1_and_SLC6A1	CPI-CC07D1D1AD0	SLC6A1	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC6A1	P30531	True	SC6A1_HUMAN	GABA_byGAD1_and_SLC6A1	CPI-CC0F2E29DCC	SLC6A1	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
